1.387778780781445676e-17	2.198372843723686909e+00
2.000000000000612399e-05	2.198485343879415410e+00
4.000000000001224798e-05	2.198561910333510561e+00
6.000000000000449418e-05	2.198603502092812079e+00
8.000000000001061817e-05	2.198610640100623570e+00
1.000000000000167422e-04	2.198663336786795597e+00
1.200000000000089884e-04	2.198842175210766303e+00
1.400000000000151124e-04	2.198949584657579059e+00
1.600000000000073586e-04	2.198747138240550125e+00
1.800000000000134825e-04	2.198352187955638470e+00
2.000000000000057288e-04	2.197999559195460861e+00
2.200000000000118527e-04	2.197804719767299630e+00
2.400000000000040989e-04	2.197725267764184753e+00
2.600000000000102229e-04	2.197680285012140189e+00
2.800000000000163469e-04	2.197749131120329658e+00
3.000000000000085931e-04	2.197892706884457148e+00
3.200000000000147171e-04	2.197913003050513403e+00
3.400000000000069633e-04	2.197850235343751013e+00
3.600000000000130873e-04	2.197783537482699057e+00
3.800000000000053335e-04	2.197632147909720501e+00
4.000000000000114575e-04	2.197434135090565732e+00
4.200000000000037037e-04	2.197226983527519106e+00
4.400000000000098277e-04	2.197008098614782856e+00
4.600000000000159517e-04	2.196854661809700460e+00
4.800000000000081979e-04	2.196724789779646247e+00
5.000000000000143219e-04	2.196576894344494324e+00
5.200000000000065681e-04	2.196529007628514218e+00
5.400000000000126921e-04	2.196580529843082275e+00
5.600000000000049383e-04	2.196652183286827764e+00
5.800000000000110623e-04	2.196784826942956403e+00
6.000000000000033085e-04	2.196900196037579356e+00
6.200000000000094325e-04	2.196879847917625472e+00
6.400000000000155564e-04	2.196803453876175816e+00
6.600000000000078026e-04	2.196749983222360036e+00
6.800000000000139266e-04	2.196678804715265887e+00
7.000000000000061728e-04	2.196509103807751107e+00
7.200000000000122968e-04	2.196278716481941728e+00
7.400000000000045430e-04	2.196144603150837593e+00
7.600000000000106670e-04	2.196185007049129556e+00
7.800000000000167910e-04	2.196320511216792504e+00
8.000000000000090372e-04	2.196432928326990552e+00
8.200000000000151612e-04	2.196523666421648979e+00
8.400000000000074074e-04	2.196633823522218254e+00
8.600000000000135314e-04	2.196724817851057665e+00
8.800000000000057776e-04	2.196757827613806224e+00
9.000000000000119016e-04	2.196773227775509429e+00
9.200000000000041478e-04	2.196771211225605924e+00
9.400000000000102718e-04	2.196751752706491700e+00
9.600000000000163958e-04	2.196794531522349381e+00
9.800000000000086420e-04	2.196860121971960567e+00
1.000000000000014766e-03	2.196869422560804086e+00
1.020000000000007012e-03	2.196782588267620184e+00
1.040000000000013136e-03	2.196518608454092636e+00
1.060000000000005382e-03	2.196114138244271263e+00
1.080000000000011506e-03	2.195763919148340015e+00
1.100000000000003753e-03	2.195583449155003919e+00
1.120000000000009877e-03	2.195530506336716314e+00
1.140000000000016001e-03	2.195524504551195744e+00
1.160000000000008247e-03	2.195485445599953511e+00
1.180000000000014371e-03	2.195412840263503806e+00
1.200000000000006617e-03	2.195425663686402906e+00
1.220000000000012741e-03	2.195603999509216475e+00
1.240000000000004987e-03	2.195950081416078170e+00
1.260000000000011111e-03	2.196428282624525608e+00
1.280000000000003357e-03	2.196924708141874572e+00
1.300000000000009481e-03	2.197405614262948781e+00
1.320000000000015605e-03	2.197877024412294489e+00
1.340000000000007851e-03	2.198264920050738702e+00
1.360000000000013975e-03	2.198574159631953240e+00
1.380000000000006222e-03	2.198848577942756233e+00
1.400000000000012346e-03	2.199091612115504191e+00
1.420000000000004592e-03	2.199306306191304738e+00
1.440000000000010716e-03	2.199415423090636423e+00
1.460000000000016840e-03	2.199380364875885618e+00
1.480000000000009086e-03	2.199360541619074016e+00
1.500000000000015210e-03	2.199435631187276918e+00
1.520000000000007456e-03	2.199486689551329199e+00
1.540000000000013580e-03	2.199394471687467600e+00
1.560000000000005826e-03	2.199157822552493258e+00
1.580000000000011950e-03	2.198853701104081182e+00
1.600000000000004197e-03	2.198478298173420775e+00
1.620000000000010321e-03	2.197946988754778896e+00
1.640000000000016445e-03	2.197373002652184049e+00
1.660000000000008691e-03	2.196948958162691312e+00
1.680000000000014815e-03	2.196589621037420059e+00
1.700000000000007061e-03	2.196250529009959873e+00
1.720000000000013185e-03	2.196007357924700809e+00
1.740000000000005431e-03	2.195857062025683870e+00
1.760000000000011555e-03	2.195837720345807931e+00
1.780000000000003801e-03	2.195949090627501654e+00
1.800000000000009925e-03	2.196232529313590920e+00
1.820000000000016049e-03	2.196691586518046968e+00
1.840000000000008296e-03	2.197132204441349934e+00
1.860000000000014420e-03	2.197440017354276964e+00
1.880000000000006666e-03	2.197618880661810437e+00
1.900000000000012790e-03	2.197710996167505204e+00
1.920000000000005036e-03	2.197837402170284449e+00
1.940000000000011160e-03	2.198079604950330612e+00
1.960000000000003406e-03	2.198360715110243557e+00
1.980000000000009530e-03	2.198604330573654231e+00
2.000000000000015654e-03	2.198813502662427588e+00
2.020000000000007900e-03	2.199030812802353907e+00
2.040000000000014024e-03	2.199298944349589835e+00
2.060000000000006271e-03	2.199541332668608629e+00
2.080000000000012395e-03	2.199721052198506666e+00
2.100000000000004641e-03	2.199880315467158010e+00
2.120000000000010765e-03	2.199981155759374030e+00
2.140000000000003011e-03	2.199984874603028828e+00
2.160000000000009135e-03	2.199891518577222094e+00
2.180000000000015259e-03	2.199659953739216522e+00
2.200000000000007505e-03	2.199247315059238872e+00
2.220000000000013629e-03	2.198728360329616827e+00
2.240000000000005875e-03	2.198136554204899173e+00
2.260000000000011999e-03	2.197464484220612135e+00
2.280000000000004245e-03	2.196703729463570731e+00
2.300000000000010369e-03	2.195844758229909655e+00
2.320000000000016493e-03	2.195076622464538385e+00
2.340000000000008740e-03	2.194429665790475603e+00
2.360000000000014864e-03	2.193735938923603968e+00
2.380000000000007110e-03	2.193026714338770056e+00
2.400000000000013234e-03	2.192412993424658119e+00
2.420000000000005480e-03	2.191887089230621921e+00
