0.000000000000000000e+00	2.185057637927202201e+00
9.999999999999592548e-05	2.185284573931721930e+00
1.999999999999918510e-04	2.185504524352729572e+00
2.999999999999877764e-04	2.184788644970789839e+00
3.999999999999837019e-04	2.182743316306502201e+00
4.999999999999796274e-04	2.179889926486043183e+00
5.999999999999755529e-04	2.180014291223037137e+00
6.999999999999714784e-04	2.180264136340904102e+00
7.999999999999674039e-04	2.181621519553794020e+00
8.999999999999633293e-04	2.182773025751371776e+00
9.999999999999592548e-04	2.183983490085360746e+00
1.099999999999955180e-03	2.183154825346912631e+00
1.199999999999951106e-03	2.182606028880873072e+00
1.299999999999947031e-03	2.183813776514178961e+00
1.399999999999942957e-03	2.185205513763977425e+00
1.499999999999938882e-03	2.186099283426939710e+00
1.599999999999934808e-03	2.185997988884394339e+00
1.699999999999930733e-03	2.185060528551723724e+00
1.799999999999926659e-03	2.184310994958940544e+00
1.899999999999922584e-03	2.184730451264147888e+00
1.999999999999918510e-03	2.185942266632719289e+00
2.099999999999914435e-03	2.187756701629062217e+00
2.199999999999910361e-03	2.188211858265173948e+00
2.299999999999906286e-03	2.188101256304152198e+00
2.399999999999902212e-03	2.186810876699914807e+00
2.499999999999898137e-03	2.184386518222640738e+00
2.599999999999894063e-03	2.182052393738286966e+00
2.699999999999889988e-03	2.182835798041884434e+00
2.799999999999885913e-03	2.183291350473366865e+00
2.899999999999881839e-03	2.183537950153874085e+00
2.999999999999877764e-03	2.184027730475903262e+00
3.099999999999873690e-03	2.183812552309750021e+00
3.199999999999869615e-03	2.184484788425141044e+00
3.299999999999865541e-03	2.184189676202789254e+00
3.399999999999861466e-03	2.184281678936845328e+00
3.499999999999857392e-03	2.184247693935081447e+00
3.599999999999853317e-03	2.184141760936978649e+00
3.699999999999849243e-03	2.183971493339275760e+00
3.799999999999845168e-03	2.184377064901330101e+00
3.899999999999841094e-03	2.182702946422478529e+00
3.999999999999837019e-03	2.181936881881581858e+00
4.099999999999832945e-03	2.181281525692241097e+00
4.199999999999828870e-03	2.181951446307793585e+00
4.299999999999824796e-03	2.182927800549439912e+00
4.399999999999820721e-03	2.185320695366658850e+00
4.499999999999816647e-03	2.188053727904201384e+00
4.599999999999812572e-03	2.189258378799761484e+00
4.699999999999808498e-03	2.189933573571041237e+00
4.799999999999804423e-03	2.190183312655150871e+00
4.899999999999800349e-03	2.190140727229909157e+00
4.999999999999796274e-03	2.191180005669388198e+00
5.099999999999792200e-03	2.191168088172030348e+00
5.199999999999788125e-03	2.190324172984013273e+00
5.299999999999784051e-03	2.188995272700964723e+00
5.399999999999779976e-03	2.189607866257142543e+00
5.499999999999775901e-03	2.191010757328849756e+00
5.599999999999771827e-03	2.191740799888444613e+00
5.699999999999767752e-03	2.191195629468534189e+00
5.799999999999763678e-03	2.189272299414743550e+00
5.899999999999759603e-03	2.188121147388682353e+00
5.999999999999755529e-03	2.186623709896113876e+00
6.099999999999751454e-03	2.186212424034777335e+00
6.199999999999747380e-03	2.186949164981085492e+00
6.299999999999743305e-03	2.188462597116918040e+00
6.399999999999739231e-03	2.189358156299191727e+00
6.499999999999735156e-03	2.187813657493016706e+00
6.599999999999731082e-03	2.188033803523614207e+00
6.699999999999727007e-03	2.188451645591190875e+00
6.799999999999722933e-03	2.190580670661901319e+00
6.899999999999718858e-03	2.193666915486534474e+00
6.999999999999714784e-03	2.196123314245211677e+00
7.099999999999710709e-03	2.196448438132898584e+00
7.199999999999706635e-03	2.195618649808738887e+00
7.299999999999702560e-03	2.195949568980848365e+00
7.399999999999698486e-03	2.198661243451399017e+00
7.499999999999694411e-03	2.202561359083045289e+00
7.599999999999690337e-03	2.206292155196030169e+00
7.699999999999686262e-03	2.206472081096066962e+00
7.799999999999682188e-03	2.206236699422773118e+00
7.899999999999678113e-03	2.206886684548905908e+00
7.999999999999674039e-03	2.209408269495816146e+00
8.099999999999669964e-03	2.211538229794422161e+00
8.199999999999665889e-03	2.213530943377916227e+00
8.299999999999661815e-03	2.215690508478249665e+00
8.399999999999657740e-03	2.217365720539718588e+00
8.499999999999653666e-03	2.219990396940067612e+00
