8.250000000000000000e+02,9.636586190238678046e-03,5.078089855675505318e-03,2.767376418851331000e-03,1.500481991016825800e-03,3.804695949881638489e-03,2.153000385125228549e-03,1.315488207304655287e-03,8.344302289630761921e-04
8.300000000000000000e+02,9.646253456511060323e-03,5.096538806698010758e-03,2.738230881835616599e-03,1.445994190200325033e-03,3.632214060250594807e-03,2.027047355537709653e-03,1.213410819423604761e-03,7.526866944136081277e-04
8.350000000000000000e+02,9.701300469497744008e-03,5.151854251552143681e-03,2.733818631127370256e-03,1.406828537769672267e-03,3.492342656661687108e-03,1.925327956425523313e-03,1.129722534881065325e-03,6.846954095822748105e-04
8.400000000000000000e+02,9.809424426095796415e-03,5.242672036570830002e-03,2.751915952565814165e-03,1.381382062529090422e-03,3.379686924612477963e-03,1.844953291933708198e-03,1.061302818681221201e-03,6.281969033983943141e-04
8.450000000000000000e+02,9.975002488554497379e-03,5.369885511046880618e-03,2.791608145690105056e-03,1.368056291203024240e-03,3.290581853945336640e-03,1.782030021530845885e-03,1.006059158311980398e-03,5.813060587896430424e-04
8.500000000000000000e+02,1.021024979626364640e-02,5.534350707664120392e-03,2.851197316820298488e-03,1.365755464667351218e-03,3.221667982219624752e-03,1.735105512986767021e-03,9.621295366525588070e-04,5.425616761889151887e-04
8.550000000000000000e+02,1.053242883980234912e-02,5.740436314289610632e-03,2.930884234907886032e-03,1.373513927499990473e-03,3.171290366508226766e-03,1.701889093552057860e-03,9.279257245751671357e-04,5.104215422675398425e-04
8.600000000000000000e+02,1.096946043137194370e-02,5.994308917857973928e-03,3.030129501301986796e-03,1.389980169490475119e-03,3.137443428552445443e-03,1.680815926878486723e-03,9.019030177817422391e-04,4.843260381298950044e-04
8.650000000000000000e+02,1.155141045262162401e-02,6.303597645166572269e-03,3.149386277129564635e-03,1.415334536342188190e-03,3.118636384044132150e-03,1.670973431168427861e-03,8.833774634908364998e-04,4.627941387398077700e-04
8.700000000000000000e+02,1.231163531291526447e-02,6.675373645517677576e-03,3.289284962925868774e-03,1.448704021626958998e-03,3.115832319068094665e-03,1.670598441946152769e-03,8.711139040514861986e-04,4.456260492048069147e-04
8.750000000000000000e+02,1.325743619722459868e-02,7.115988231468594466e-03,3.449648742581098212e-03,1.489682084475519013e-03,3.129514178562207462e-03,1.680326667284887717e-03,8.649511393053410050e-04,4.322032614925772477e-04
8.800000000000000000e+02,1.435091293479778124e-02,7.624618854737358689e-03,3.630142498466007450e-03,1.537540108652709009e-03,3.161445560352133758e-03,1.699605916120692410e-03,8.641048117713022838e-04,4.221597444618331845e-04
8.850000000000000000e+02,1.550461878123606148e-02,8.188808774803300189e-03,3.829131741849335375e-03,1.591709179474549768e-03,3.213977645228000609e-03,1.728712947038558772e-03,8.684007842771023205e-04,4.146757642790446568e-04
8.900000000000000000e+02,1.657848801268633002e-02,8.779655231661475517e-03,4.043093273039000471e-03,1.650974407314427560e-03,3.291525425033465027e-03,1.768090203799988543e-03,8.770276333469680281e-04,4.098583650853816632e-04
8.950000000000000000e+02,1.743932230736735395e-02,9.348783604452733792e-03,4.266774236432115293e-03,1.714173517159357481e-03,3.397825907320524853e-03,1.818239362625361519e-03,8.902287414211826561e-04,4.073746822740978478e-04
9.000000000000000000e+02,1.800992893522419813e-02,9.839658431391692592e-03,4.491728114120968271e-03,1.779847800429065893e-03,3.536695049112963118e-03,1.879891814583875033e-03,9.076664274823179968e-04,4.068561439016337008e-04
9.050000000000000000e+02,1.826752816202345184e-02,1.020450670857164267e-02,4.706232323365647056e-03,1.846234338381839458e-03,3.707835153114240074e-03,1.953103480481817615e-03,9.291934755573924348e-04,4.082492735344911330e-04
9.100000000000000000e+02,1.823546594896187714e-02,1.041751796119745263e-02,4.895903842021935744e-03,1.911435963186226264e-03,3.906312470551638778e-03,2.037629488288956580e-03,9.543347135930973059e-04,4.113405351738391659e-04
9.150000000000000000e+02,1.795526095149685766e-02,1.047615307974618729e-02,5.046357759587529607e-03,1.973510149058620416e-03,4.116825932529799212e-03,2.131411602172492148e-03,9.828771630927008590e-04,4.159376253547535617e-04
9.200000000000000000e+02,1.747690226702008562e-02,1.039448120516916346e-02,5.146335487970867852e-03,2.030751158723719408e-03,4.319470039895404422e-03,2.230404652258830347e-03,1.014185364044154544e-03,4.218766307451814646e-04
9.250000000000000000e+02,1.684896617751229994e-02,1.019332781006350962e-02,5.190119893698936886e-03,2.081195164942212326e-03,4.492192748709979318e-03,2.329134865430689851e-03,1.047430601761466847e-03,4.290523894595408140e-04
9.300000000000000000e+02,1.611486489074885967e-02,9.897626216082727746e-03,5.177958464735245812e-03,2.122931355936700029e-03,4.618589935192501765e-03,2.420178370460453806e-03,1.081437587596873048e-03,4.369150236713838773e-04
9.350000000000000000e+02,1.531115369562641333e-02,9.530867586972448235e-03,5.114472599988585839e-03,2.154005844773859008e-03,4.689520431895760448e-03,2.495796194549522971e-03,1.114941892306413589e-03,4.455033595093382945e-04
9.400000000000000000e+02,1.446826312233998393e-02,9.114110907409801732e-03,5.007306053061729920e-03,2.173213152122032213e-03,4.704107358224366743e-03,2.549727242867364137e-03,1.146350586858592728e-03,4.544030710642516305e-04
9.450000000000000000e+02,1.361019731682982896e-02,8.665488420464986449e-03,4.864528935339664135e-03,2.179114649223947830e-03,4.666176617322606406e-03,2.578509535967447603e-03,1.173975154789531732e-03,4.632949704215995226e-04
9.500000000000000000e+02,1.275588897830272177e-02,8.199818572154517551e-03,4.694704936515474610e-03,2.171772624650329490e-03,4.582965563252507611e-03,2.581200785588616368e-03,1.195988802558195724e-03,4.718747733741056978e-04
9.550000000000000000e+02,1.191895308276761344e-02,7.728595554567672596e-03,4.505630936249701082e-03,2.151291225586581153e-03,4.462913400174997082e-03,2.559072821458795426e-03,1.211098391565823247e-03,4.797178727236636286e-04
9.600000000000000000e+02,1.110916473375934965e-02,7.261085119860993115e-03,4.303823722007392265e-03,2.118881379017336156e-03,4.314371210237102038e-03,2.515174848027787544e-03,1.218275785982963176e-03,4.866051109147153265e-04
9.650000000000000000e+02,1.033409531788431757e-02,6.803894245334896063e-03,4.094921392782970709e-03,2.075914631517422441e-03,4.144503247346898941e-03,2.452961103671952130e-03,1.216945656237672369e-03,4.922730544470796518e-04
9.700000000000000000e+02,9.597938413594110652e-03,6.361978769000062317e-03,3.883568978178364699e-03,2.024066836678802342e-03,3.960167295774370821e-03,2.376282979124995018e-03,1.207301618490426443e-03,4.964360463222841722e-04
9.750000000000000000e+02,8.903221326214396866e-03,5.938670622394732167e-03,3.673153837311439115e-03,1.965120792724966287e-03,3.767062643057059266e-03,2.288564829293621063e-03,1.189827001882839009e-03,4.990144451004601680e-04
9.800000000000000000e+02,8.250681016019414254e-03,5.536158627487034779e-03,3.466410910565002369e-03,1.900731432172171002e-03,3.569715865561518073e-03,2.193253135620196106e-03,1.165515556268127695e-03,4.998912595939297146e-04
9.850000000000000000e+02,7.640409389897369515e-03,5.155188429592681525e-03,3.265427637736442214e-03,1.832339852217322639e-03,3.371890348860572158e-03,2.093017367331643803e-03,1.135405937363078354e-03,4.988521366058806198e-04
9.900000000000000000e+02,7.071784730255334731e-03,4.796710769377634555e-03,3.071601839312069256e-03,1.761456892933951825e-03,3.176779330057972073e-03,1.990260419756222608e-03,1.100632971618530249e-03,4.960166241375925768e-04
9.950000000000000000e+02,6.542904428588275541e-03,4.460395866815492459e-03,2.885714290863977162e-03,1.688931431111007422e-03,2.986385965698282446e-03,1.887069311678089270e-03,1.062420784479079904e-03,4.913775065770715047e-04
1.000000000000000000e+03,6.054361009275460899e-03,4.146369334812305928e-03,2.707842810911677018e-03,1.613964827169079609e-03,2.809990701809236217e-03,1.789844116116192903e-03,1.024401298218007668e-03,4.853679954561387466e-04
1.005000000000000000e+03,5.595142996296203521e-03,3.850658549794493644e-03,2.538883986270049162e-03,1.540983253971094265e-03,2.632849030297175399e-03,1.689854208432388285e-03,9.827889230676046216e-04,4.779800633798213304e-04
1.010000000000000000e+03,5.171636599087276603e-03,3.575652543439750142e-03,2.379153442997938416e-03,1.469493214367235652e-03,2.462295676838257945e-03,1.591080116636460614e-03,9.388914163022743032e-04,4.684058296456299997e-04
1.015000000000000000e+03,4.779793543762477816e-03,3.319717574172743879e-03,2.228335941674570476e-03,1.399423560205902617e-03,2.300491005999600116e-03,1.495913217250066434e-03,8.948256479376471379e-04,4.575954429725858979e-04
1.020000000000000000e+03,4.417453547808721133e-03,3.081740842321233943e-03,2.086231049822584449e-03,1.331031717356767619e-03,2.147370708025920887e-03,1.404792439024269172e-03,8.511176537538087681e-04,4.457332056136626211e-04
1.025000000000000000e+03,4.082397016847248185e-03,2.860434958318145132e-03,1.952463792368503044e-03,1.264581773940518308e-03,2.003260025047412692e-03,1.317848638731955718e-03,8.081078413346488333e-04,4.329666343087921923e-04
1.030000000000000000e+03,3.772715211519235990e-03,2.654828245230780696e-03,1.826704641041422593e-03,1.200252897132645475e-03,1.867659171941133019e-03,1.235298848398223978e-03,7.661680860853684483e-04,4.195594447112317195e-04
1.035000000000000000e+03,3.486267345524847374e-03,2.463779999279957101e-03,1.708596314438127171e-03,1.138187860947393812e-03,1.740611787688039341e-03,1.157188399918506264e-03,7.255143742198953260e-04,4.056520155864440261e-04
1.040000000000000000e+03,3.221481472026865075e-03,2.286278430614281307e-03,1.597656151213910350e-03,1.078453676994687574e-03,1.621602847772206151e-03,1.083391982725565158e-03,6.862665322635546749e-04,3.914301559410972861e-04
1.045000000000000000e+03,2.976415563489463907e-03,2.121362458686268555e-03,1.493526488478973211e-03,1.020986232482243511e-03,1.510436630453950964e-03,1.013861366019777220e-03,6.485664900880381287e-04,3.770190836121777044e-04
1.050000000000000000e+03,2.749648881062350184e-03,1.967976793559691236e-03,1.395835979723381417e-03,9.659044415178796167e-04,1.406487479462599282e-03,9.484552998982835733e-04,6.124811469796031908e-04,3.625016003496094258e-04
1.055000000000000000e+03,2.539558237000557120e-03,1.825395906965240162e-03,1.304160201288984567e-03,9.131675948487022985e-04,1.309581937179974884e-03,8.870041544857848893e-04,5.779853647128850450e-04,3.480372845003837433e-04
1.060000000000000000e+03,2.345147499263280141e-03,1.692835770842915062e-03,1.218170066976911404e-03,8.627313711857700993e-04,1.219089620053953951e-03,8.293233765223380219e-04,5.451368819347987300e-04,3.336999747360538254e-04
1.065000000000000000e+03,2.165039348037671278e-03,1.569548658302974886e-03,1.137538756883235344e-03,8.145131200639164903e-04,1.134725250742661500e-03,7.752050440714422985e-04,5.138868713116601572e-04,3.195629897772348503e-04
1.070000000000000000e+03,1.998130445566029256e-03,1.454860058983134443e-03,1.061887343216582182e-03,7.685327874593669666e-04,1.056075033520465119e-03,7.244768573581314777e-04,4.841896698017374525e-04,3.056622635777717523e-04
1.075000000000000000e+03,1.843653552107018092e-03,1.348151963187925158e-03,9.909196782239249827e-04,7.246975249624556170e-04,9.827248080838302431e-04,6.769036653882905480e-04,4.560281906522312308e-04,2.920678117377041474e-04
1.080000000000000000e+03,1.700334870453677630e-03,1.248903901476957744e-03,9.244109008504517106e-04,6.829521717595810754e-04,9.142957756599960585e-04,6.323587578909233790e-04,4.293290179822006848e-04,2.788164162714344045e-04
1.085000000000000000e+03,1.567708098260895203e-03,1.156555627452932142e-03,8.620667123203509070e-04,6.432333672959597050e-04,8.505361725548329878e-04,5.906089993420600122e-04,4.040460371595667381e-04,2.659175319979724850e-04
1.090000000000000000e+03,1.444745967243862362e-03,1.070681562400544080e-03,8.035947586962812871e-04,6.054749409664262477e-04,7.910502699157085553e-04,5.515050299410680567e-04,3.801114569229575662e-04,2.533952324210793534e-04
1.095000000000000000e+03,1.330774419426786767e-03,9.907904326888138883e-04,7.488475566467601204e-04,5.696222965063459402e-04,7.356351264195680646e-04,5.148609534368923848e-04,3.574652922642518153e-04,2.412745546084882928e-04
1.100000000000000000e+03,1.225329045577849916e-03,9.164917906374369944e-04,6.975450174505352019e-04,5.355971000761775578e-04,6.839000104793173732e-04,4.805480954680747645e-04,3.360641436147648962e-04,2.295662415303048750e-04
1.105000000000000000e+03,1.127725585464408285e-03,8.474787609001837143e-04,6.495050913035023930e-04,5.033305059054739468e-04,6.356167768043293918e-04,4.484152820337706548e-04,3.158185707699854108e-04,2.182602868318052835e-04
1.110000000000000000e+03,1.037516609225283982e-03,7.832941370686508347e-04,6.045603524140808534e-04,4.727766857237604902e-04,5.905945475837673419e-04,4.183104052954434988e-04,2.966880637734777395e-04,2.073627117239992595e-04
1.115000000000000000e+03,9.539789028213736160e-04,7.237205817066248888e-04,5.625196372132319810e-04,4.438660030037139314e-04,5.486143940927499726e-04,3.901090723954570624e-04,2.786238811093263751e-04,1.968860931019325881e-04
1.120000000000000000e+03,8.767363754466510123e-04,6.683983348038437808e-04,5.232184711373392017e-04,4.165190236568066173e-04,5.094949823742458452e-04,3.637106298363595525e-04,2.615684640025404376e-04,1.868161334897856535e-04
1.125000000000000000e+03,8.055061920040308340e-04,6.170831148909402273e-04,4.864676233140546977e-04,3.906844968820672045e-04,4.729439174235608142e-04,3.389882279587941218e-04,2.454766330762606368e-04,1.771562345251111463e-04
1.130000000000000000e+03,7.396459162490990908e-04,5.695021329214850674e-04,4.521614646996171345e-04,3.663052395416490324e-04,4.388902802450765964e-04,3.158507476387655737e-04,2.302858385560701984e-04,1.678993538531304446e-04
1.135000000000000000e+03,6.789630494703374243e-04,5.253839862294549081e-04,4.201387038455472425e-04,3.432942602230821334e-04,4.071492090545338169e-04,2.941752719426918164e-04,2.159578307047834366e-04,1.590354472666027127e-04
1.140000000000000000e+03,6.230447503116139530e-04,4.845380572270227234e-04,3.902547255021833754e-04,3.216131934117582333e-04,3.775721719598458949e-04,2.739142144235951382e-04,2.024524521474603067e-04,1.505594493446246393e-04
1.145000000000000000e+03,5.714423350933657293e-04,4.467201732205336256e-04,3.624082142742935568e-04,3.012004235629074070e-04,3.500027543014914673e-04,2.549494949402570472e-04,1.897257003611200002e-04,1.424580871390761032e-04
1.150000000000000000e+03,5.240383229996556673e-04,4.117522865213362089e-04,3.364596193272539220e-04,2.819915852803331954e-04,3.243411475355848406e-04,2.372221631154770036e-04,1.777476485246996720e-04,1.347256593737243850e-04
1.155000000000000000e+03,4.803547796663028215e-04,3.794393447112752275e-04,3.122879976074229534e-04,2.639172254365126794e-04,3.004816595718779750e-04,2.206565943431882271e-04,1.664571737176694631e-04,1.273545010450526029e-04
1.160000000000000000e+03,4.402314355744200319e-04,3.495500749914569587e-04,2.898007985067887907e-04,2.469504888537212960e-04,2.782409024829645187e-04,2.051947392421322579e-04,1.558385546902883788e-04,1.203329329177455637e-04
1.165000000000000000e+03,4.034171705579280682e-04,3.219956359771881178e-04,2.688782218255080046e-04,2.310033748160021801e-04,2.575594813912955106e-04,1.907328979932874935e-04,1.458488174016376855e-04,1.136436221295307355e-04
1.170000000000000000e+03,3.695758180786579551e-04,2.965454475363270628e-04,2.494344321525179646e-04,2.160342103950766985e-04,2.383473509657770299e-04,1.772568114567220593e-04,1.364656294312418302e-04,1.072855648700085700e-04
1.175000000000000000e+03,3.385246971585144978e-04,2.730595245431039148e-04,2.313734042603017159e-04,2.020067032146681269e-04,2.204931548932004975e-04,1.646699417696923602e-04,1.276442037269930117e-04,1.012429268284786198e-04
1.180000000000000000e+03,3.100597099695397087e-04,2.514445459952047504e-04,2.145895014864842849e-04,1.888551436157433281e-04,2.039318652435920753e-04,1.529462342516230589e-04,1.193628123248643297e-04,9.550655602679377070e-05
1.185000000000000000e+03,2.839874788341515050e-04,2.315058618148764210e-04,1.990278358511828678e-04,1.765392365183165134e-04,1.885632290744616738e-04,1.420069201359418817e-04,1.115941259602998915e-04,9.006102202567673723e-05
1.190000000000000000e+03,2.601279860441717403e-04,2.131631176393562288e-04,1.845717740527828268e-04,1.650063357849813211e-04,1.743086997892867650e-04,1.318365708448417768e-04,1.043065028867285030e-04,8.490281927406462682e-05
1.195000000000000000e+03,2.382767215709985834e-04,1.962915409152085069e-04,1.711839408647499242e-04,1.542266864253949692e-04,1.610938795969803596e-04,1.223543100702027234e-04,9.746650034217073551e-05,8.001605385574583234e-05
1.200000000000000000e+03,2.182788370813471901e-04,1.807542029220399410e-04,1.587666850753133361e-04,1.441268570216019962e-04,1.488919499921535002e-04,1.135447825118375087e-04,9.107171091468254634e-05,7.538967019585614748e-05
